po_number,line_number,material_id,quantity_order,uom,delivery_date,unit_price,line_total
HPO18_13,3,VALVE,9,pcs,2024-06-02,100.07,900.63
HPO18_13,4,GASKET,11,pcs,2024-06-02,122.8,1350.8
HPO18_13,5,GASKET,4,pcs,2024-06-11,132.33,529.32
HPO18_13,6,304L_SS,17,ft,2024-06-19,274.82,4671.94
HPO18_13,7,304L_SS,9,ft,2024-06-17,359.54,3235.86
HPO18_14,1,INSULATION,18,pcs,2025-02-01,102.69,1848.42
HPO18_14,2,304L_SS,12,ft,2025-02-15,385.96,4631.52
HPO18_14,3,FLANGE,18,pcs,2025-02-06,86.49,1556.82
HPO18_14,4,VALVE,15,pcs,2025-02-02,92.91,1393.65
HPO18_14,5,9%_Ni_Alloy,6,ft,2025-03-03,188.08,1128.48
HPO18_14,6,VALVE,3,pcs,2025-02-07,395.5,1186.5
HPO18_14,7,FLANGE,18,pcs,2025-01-31,206.64,3719.52
HPO18_15,1,VALVE,19,pcs,2025-03-10,305.36,5801.84
HPO18_15,2,VALVE,8,pcs,2025-03-01,115.52,924.16
HPO18_15,3,304L_SS,5,ft,2025-03-23,120.55,602.75
HPO18_16,1,GASKET,12,pcs,2024-07-27,137.54,1650.48
HPO18_16,2,VALVE,1,pcs,2024-07-30,339.57,339.57
HPO18_16,3,304L_SS,7,ft,2024-07-31,286.92,2008.44
HPO18_16,4,GASKET,11,pcs,2024-08-03,352.78,3880.58
HPO18_17,1,INSULATION,16,pcs,2024-08-05,83.31,1332.96
HPO18_17,2,FLANGE,4,pcs,2024-07-18,288.26,1153.04
HPO18_17,3,INSULATION,17,pcs,2024-07-30,223.63,3801.71
HPO19_1,1,9%_Ni_Alloy,3,ft,2024-07-21,215.5,646.5
HPO19_1,2,VALVE,13,pcs,2024-07-18,101.34,1317.42
HPO19_1,3,GASKET,12,pcs,2024-07-12,270.41,3244.92
HPO19_1,4,304L_SS,7,ft,2024-07-27,108.68,760.76
HPO19_1,5,INSULATION,4,pcs,2024-07-18,332.21,1328.84
HPO19_2,1,304L_SS,12,ft,2024-07-15,247.45,2969.4
HPO19_2,2,9%_Ni_Alloy,12,ft,2024-07-24,327.17,3926.04
HPO19_2,3,FLANGE,20,pcs,2024-07-02,262.62,5252.4
HPO19_2,4,FLANGE,3,pcs,2024-06-29,231.42,694.26
HPO19_2,5,FLANGE,15,pcs,2024-06-30,121.71,1825.65
HPO19_2,6,9%_Ni_Alloy,19,ft,2024-07-14,80.51,1529.69
HPO19_2,7,GASKET,13,pcs,2024-07-05,94.8,1232.4
HPO19_3,1,FLANGE,15,pcs,2024-10-06,289.29,4339.35
HPO19_3,2,VALVE,12,pcs,2024-10-07,163.63,1963.56
HPO19_3,3,INSULATION,16,pcs,2024-10-07,157.43,2518.88
HPO19_3,4,9%_Ni_Alloy,15,ft,2024-11-01,283.59,4253.85
HPO19_3,5,FLANGE,13,pcs,2024-10-02,371.8,4833.4
HPO19_4,1,VALVE,15,pcs,2025-02-03,388.5,5827.5
HPO19_4,2,304L_SS,12,ft,2025-02-20,97.84,1174.08
HPO19_4,3,304L_SS,8,ft,2025-02-24,288.03,2304.24
HPO19_4,4,FLANGE,15,pcs,2025-01-31,159.34,2390.1
HPO19_4,5,INSULATION,15,pcs,2025-01-22,310.59,4658.85
HPO19_4,6,FLANGE,7,pcs,2025-01-26,244.44,1711.08
HPO19_4,7,9%_Ni_Alloy,12,ft,2025-02-06,339.3,4071.6
HPO19_5,1,VALVE,1,pcs,2024-11-03,87.13,87.13
HPO19_5,2,GASKET,19,pcs,2024-11-11,274.79,5221.01
HPO19_5,3,INSULATION,6,pcs,2024-11-13,270.78,1624.68
HPO19_5,4,INSULATION,17,pcs,2024-11-15,288.54,4905.18
HPO19_5,5,FLANGE,10,pcs,2024-11-03,182.18,1821.8
HPO19_5,6,9%_Ni_Alloy,18,ft,2024-11-14,226.34,4074.12
HPO19_6,1,FLANGE,8,pcs,2024-05-29,110.37,882.96
HPO19_6,2,9%_Ni_Alloy,11,ft,2024-06-15,264.63,2910.93
HPO19_6,3,304L_SS,14,ft,2024-06-10,385.88,5402.32
HPO19_6,4,FLANGE,1,pcs,2024-06-11,295.74,295.74
HPO19_6,5,GASKET,11,pcs,2024-05-30,207.38,2281.18
HPO19_6,6,VALVE,20,pcs,2024-06-06,199.57,3991.4
HPO19_6,7,9%_Ni_Alloy,12,ft,2024-06-22,372.67,4472.04
HPO19_7,1,FLANGE,9,pcs,2025-01-27,367.17,3304.53
HPO19_7,2,FLANGE,20,pcs,2025-01-18,173.68,3473.6
HPO19_7,3,304L_SS,4,ft,2025-01-27,180.67,722.68
HPO19_7,4,9%_Ni_Alloy,16,ft,2025-01-31,204.08,3265.28
HPO19_7,5,9%_Ni_Alloy,2,ft,2025-02-05,355.54,711.08
HPO19_7,6,304L_SS,11,ft,2025-02-12,135.3,1488.3
HPO19_8,1,GASKET,2,pcs,2024-09-04,335.21,670.42
HPO19_8,2,VALVE,3,pcs,2024-09-14,126.41,379.23
HPO19_8,3,FLANGE,13,pcs,2024-09-08,253.71,3298.23
HPO19_9,1,GASKET,10,pcs,2024-11-23,224.5,2245.0
HPO19_9,2,VALVE,15,pcs,2024-11-24,236.17,3542.55
HPO19_9,3,304L_SS,9,ft,2024-12-15,185.38,1668.42
HPO19_9,4,VALVE,2,pcs,2024-12-04,154.58,309.16
HPO19_10,1,FLANGE,7,pcs,2024-07-17,299.76,2098.32
HPO19_10,2,FLANGE,1,pcs,2024-07-15,210.96,210.96
HPO19_10,3,9%_Ni_Alloy,11,ft,2024-07-27,383.05,4213.55
HPO19_10,4,VALVE,11,pcs,2024-07-24,194.61,2140.71
HPO19_10,5,9%_Ni_Alloy,5,ft,2024-07-28,164.81,824.05
HPO19_10,6,VALVE,2,pcs,2024-07-14,376.71,753.42
HPO19_11,1,VALVE,2,pcs,2024-09-07,251.89,503.78
HPO19_11,2,9%_Ni_Alloy,16,ft,2024-09-28,361.74,5787.84
HPO19_11,3,VALVE,6,pcs,2024-09-22,91.4,548.4
HPO19_11,4,VALVE,8,pcs,2024-09-17,258.83,2070.64
HPO19_11,5,FLANGE,15,pcs,2024-09-21,339.43,5091.45
HPO19_11,6,INSULATION,10,pcs,2024-09-18,239.25,2392.5
HPO19_12,1,9%_Ni_Alloy,20,ft,2025-05-18,338.61,6772.2
HPO19_12,2,304L_SS,15,ft,2025-05-22,187.82,2817.3
HPO19_12,3,VALVE,4,pcs,2025-04-25,273.98,1095.92
HPO19_12,4,VALVE,10,pcs,2025-04-28,333.02,3330.2
HPO19_12,5,304L_SS,10,ft,2025-05-27,273.84,2738.4
HPO19_12,6,INSULATION,12,pcs,2025-04-28,230.78,2769.36
HPO19_13,1,VALVE,15,pcs,2024-12-29,311.55,4673.25
HPO19_13,2,GASKET,2,pcs,2025-01-03,216.51,433.02
HPO19_13,3,GASKET,8,pcs,2024-12-25,248.14,1985.12
HPO19_13,4,FLANGE,5,pcs,2025-01-03,238.63,1193.15
HPO19_13,5,9%_Ni_Alloy,2,ft,2025-01-14,204.33,408.66
HPO19_13,6,GASKET,12,pcs,2025-01-06,209.22,2510.64
HPO20_1,1,INSULATION,2,pcs,2025-03-01,108.74,217.48
HPO20_1,2,VALVE,3,pcs,2025-03-04,218.19,654.57
HPO20_1,3,304L_SS,19,ft,2025-03-17,241.52,4588.88
HPO20_2,1,304L_SS,17,ft,2024-12-05,346.27,5886.59
HPO20_2,2,9%_Ni_Alloy,3,ft,2024-11-25,203.22,609.66
HPO20_2,3,FLANGE,16,pcs,2024-11-13,86.28,1380.48
HPO20_2,4,FLANGE,20,pcs,2024-11-17,337.31,6746.2
HPO20_2,5,FLANGE,13,pcs,2024-11-20,252.18,3278.34
HPO20_2,6,INSULATION,7,pcs,2024-11-18,251.28,1758.96
HPO20_2,7,FLANGE,16,pcs,2024-11-11,153.8,2460.8
HPO20_3,1,FLANGE,5,pcs,2025-04-08,98.49,492.45
HPO20_3,2,304L_SS,20,ft,2025-04-27,209.14,4182.8
HPO20_3,3,304L_SS,15,ft,2025-04-25,120.49,1807.35
HPO20_3,4,VALVE,19,pcs,2025-04-04,162.64,3090.16
HPO20_3,5,VALVE,18,pcs,2025-04-06,320.9,5776.2
HPO20_4,1,304L_SS,12,ft,2025-03-31,174.17,2090.04
HPO20_4,2,304L_SS,15,ft,2025-04-03,180.49,2707.35
HPO20_4,3,VALVE,7,pcs,2025-03-21,120.7,844.9
HPO20_4,4,304L_SS,6,ft,2025-04-09,213.34,1280.04
HPO20_4,5,9%_Ni_Alloy,6,ft,2025-04-23,163.88,983.28
HPO20_5,1,VALVE,17,pcs,2024-09-07,263.52,4479.84
HPO20_5,2,GASKET,2,pcs,2024-09-02,314.39,628.78
HPO20_5,3,INSULATION,18,pcs,2024-09-08,374.44,6739.92
HPO20_5,4,VALVE,17,pcs,2024-09-07,374.49,6366.33
HPO20_5,5,VALVE,8,pcs,2024-09-03,100.64,805.12
HPO20_5,6,VALVE,9,pcs,2024-09-05,156.41,1407.69
HPO20_5,7,GASKET,14,pcs,2024-09-12,311.56,4361.84
HPO20_6,1,304L_SS,15,ft,2025-05-09,372.78,5591.7
HPO20_6,2,304L_SS,14,ft,2025-05-16,378.63,5300.82
HPO20_6,3,INSULATION,1,pcs,2025-04-29,339.34,339.34
HPO20_6,4,FLANGE,6,pcs,2025-04-20,303.4,1820.4
HPO20_7,1,304L_SS,9,ft,2025-01-27,265.15,2386.35
HPO20_7,2,304L_SS,12,ft,2025-02-13,130.6,1567.2
HPO20_7,3,9%_Ni_Alloy,4,ft,2025-02-08,196.34,785.36
HPO20_7,4,VALVE,14,pcs,2025-01-12,115.71,1619.94
HPO20_7,5,304L_SS,18,ft,2025-01-21,142.63,2567.34
HPO20_7,6,304L_SS,6,ft,2025-01-29,86.25,517.5
HPO20_8,1,VALVE,14,pcs,2024-11-06,351.17,4916.38
HPO20_8,2,9%_Ni_Alloy,11,ft,2024-11-27,214.68,2361.48
HPO20_8,3,FLANGE,6,pcs,2024-11-06,275.02,1650.12
HPO20_8,4,FLANGE,8,pcs,2024-11-08,365.93,2927.44
HPO20_8,5,9%_Ni_Alloy,2,ft,2024-11-27,227.96,455.92
HPO20_9,1,INSULATION,20,pcs,2024-11-14,167.85,3357.0
HPO20_9,2,GASKET,2,pcs,2024-11-20,327.51,655.02
HPO20_9,3,GASKET,2,pcs,2024-11-23,259.83,519.66
HPO20_9,4,9%_Ni_Alloy,10,ft,2024-12-21,331.19,3311.9
HPO20_9,5,304L_SS,9,ft,2024-12-09,83.73,753.57
HPO20_9,6,VALVE,17,pcs,2024-11-22,315.61,5365.37
HPO20_9,7,VALVE,11,pcs,2024-11-30,297.09,3267.99
HPO20_10,1,9%_Ni_Alloy,9,ft,2024-09-12,327.57,2948.13
HPO20_10,2,VALVE,12,pcs,2024-08-17,347.43,4169.16
HPO20_10,3,FLANGE,17,pcs,2024-08-06,160.7,2731.9
HPO20_10,4,9%_Ni_Alloy,4,ft,2024-09-10,279.98,1119.92
HPO20_10,5,304L_SS,13,ft,2024-09-04,199.66,2595.58
HPO20_10,6,VALVE,5,pcs,2024-08-21,248.12,1240.6
HPO20_11,1,304L_SS,1,ft,2024-12-26,161.11,161.11
HPO20_11,2,304L_SS,6,ft,2024-12-26,271.56,1629.36
HPO20_11,3,9%_Ni_Alloy,10,ft,2025-01-13,334.34,3343.4
HPO20_12,1,304L_SS,20,ft,2025-01-06,259.31,5186.2
HPO20_12,2,304L_SS,10,ft,2024-12-28,205.37,2053.7
HPO20_12,3,VALVE,13,pcs,2024-12-12,147.75,1920.75
HPO20_12,4,304L_SS,8,ft,2025-01-05,392.34,3138.72
HPO20_12,5,9%_Ni_Alloy,12,ft,2024-12-24,89.61,1075.32
HPO20_12,6,9%_Ni_Alloy,4,ft,2024-12-17,376.82,1507.28
HPO20_12,7,9%_Ni_Alloy,11,ft,2025-01-02,348.72,3835.92
HPO20_13,1,9%_Ni_Alloy,12,ft,2024-09-05,196.68,2360.16
HPO20_13,2,GASKET,17,pcs,2024-08-11,114.2,1941.4
HPO20_13,3,FLANGE,7,pcs,2024-08-08,330.94,2316.58
HPO20_13,4,FLANGE,1,pcs,2024-08-19,188.15,188.15
HPO20_14,1,GASKET,19,pcs,2024-10-01,112.66,2140.54
HPO20_14,2,FLANGE,8,pcs,2024-09-28,118.34,946.72
HPO20_14,3,VALVE,4,pcs,2024-09-15,264.45,1057.8
HPO20_14,4,FLANGE,3,pcs,2024-09-20,309.17,927.51
HPO20_14,5,304L_SS,2,ft,2024-10-22,126.31,252.62
HPO20_14,6,GASKET,5,pcs,2024-09-26,165.0,825.0
HPO20_14,7,FLANGE,12,pcs,2024-09-20,156.45,1877.4
HPO20_15,1,9%_Ni_Alloy,17,ft,2024-10-23,366.42,6229.14
HPO20_15,2,9%_Ni_Alloy,13,ft,2024-10-27,213.05,2769.65
HPO20_15,3,FLANGE,20,pcs,2024-10-18,158.28,3165.6
HPO20_15,4,FLANGE,14,pcs,2024-10-21,160.73,2250.22
HPO20_15,5,VALVE,11,pcs,2024-10-19,333.86,3672.46
HPO20_15,6,9%_Ni_Alloy,8,ft,2024-10-26,143.48,1147.84
HPO20_16,1,VALVE,13,pcs,2024-07-11,120.36,1564.68
HPO20_16,2,INSULATION,5,pcs,2024-07-16,156.82,784.1
HPO20_16,3,VALVE,6,pcs,2024-07-17,378.66,2271.96
HPO20_16,4,9%_Ni_Alloy,17,ft,2024-07-17,342.55,5823.35
HPO20_16,5,GASKET,11,pcs,2024-07-07,166.71,1833.81
HPO20_16,6,9%_Ni_Alloy,7,ft,2024-07-28,353.73,2476.11
HPO20_17,1,304L_SS,1,ft,2025-04-14,210.52,210.52
HPO20_17,2,304L_SS,17,ft,2025-04-29,304.67,5179.39
HPO20_17,3,FLANGE,19,pcs,2025-04-03,80.02,1520.38
HPO20_17,4,INSULATION,15,pcs,2025-03-25,85.01,1275.15
HPO20_17,5,INSULATION,6,pcs,2025-04-02,252.09,1512.54
HPO20_17,6,304L_SS,14,ft,2025-04-06,212.23,2971.22
HPO20_17,7,GASKET,4,pcs,2025-04-04,360.07,1440.28
HPO20_18,1,INSULATION,13,pcs,2025-04-11,282.04,3666.52
HPO20_18,2,VALVE,6,pcs,2025-04-11,371.45,2228.7
HPO20_18,3,GASKET,13,pcs,2025-04-20,109.77,1427.01
HPO20_18,4,VALVE,1,pcs,2025-04-21,165.24,165.24
HPO20_19,1,FLANGE,11,pcs,2024-11-18,86.04,946.44
HPO20_19,2,304L_SS,12,ft,2024-12-11,84.74,1016.88
HPO20_19,3,GASKET,15,pcs,2024-11-24,372.76,5591.4
HPO20_19,4,VALVE,14,pcs,2024-11-15,143.8,2013.2
HPO20_19,5,9%_Ni_Alloy,8,ft,2024-12-18,159.53,1276.24
HPO21_1,1,VALVE,15,pcs,2025-05-16,185.85,2787.75
HPO21_1,2,304L_SS,17,ft,2025-06-16,174.86,2972.62
HPO21_1,3,9%_Ni_Alloy,14,ft,2025-06-15,179.12,2507.68
HPO21_1,4,VALVE,16,pcs,2025-05-27,310.23,4963.68
HPO21_1,5,9%_Ni_Alloy,4,ft,2025-06-13,253.18,1012.72
HPO21_1,6,304L_SS,6,ft,2025-06-13,213.75,1282.5
HPO21_2,1,FLANGE,6,pcs,2025-02-25,253.17,1519.02
HPO21_2,2,304L_SS,1,ft,2025-03-10,333.18,333.18
HPO21_2,3,9%_Ni_Alloy,8,ft,2025-03-30,319.37,2554.96
HPO21_3,1,9%_Ni_Alloy,11,ft,2024-08-10,197.71,2174.81
HPO21_3,2,VALVE,11,pcs,2024-08-11,383.21,4215.31
HPO21_3,3,9%_Ni_Alloy,20,ft,2024-08-27,277.19,5543.8
HPO21_3,4,VALVE,5,pcs,2024-08-12,227.96,1139.8
HPO21_3,5,304L_SS,16,ft,2024-08-15,349.95,5599.2
HPO21_3,6,304L_SS,6,ft,2024-08-17,189.01,1134.06
HPO21_3,7,9%_Ni_Alloy,1,ft,2024-08-20,249.64,249.64
HPO21_4,1,FLANGE,9,pcs,2024-07-30,98.66,887.94
HPO21_4,2,INSULATION,4,pcs,2024-07-28,183.89,735.56
HPO21_4,3,9%_Ni_Alloy,19,ft,2024-08-27,259.46,4929.74
HPO21_4,4,9%_Ni_Alloy,1,ft,2024-09-01,332.2,332.2
HPO21_4,5,GASKET,12,pcs,2024-08-04,315.21,3782.52
HPO21_5,1,VALVE,15,pcs,2025-01-27,337.79,5066.85
HPO21_5,2,FLANGE,16,pcs,2025-02-01,141.37,2261.92
HPO21_5,3,304L_SS,13,ft,2025-02-21,104.18,1354.34
HPO21_5,4,9%_Ni_Alloy,11,ft,2025-02-28,211.02,2321.22
HPO21_5,5,GASKET,4,pcs,2025-02-11,137.04,548.16
HPO21_5,6,INSULATION,7,pcs,2025-01-26,276.69,1936.83
HPO21_6,1,VALVE,7,pcs,2025-01-03,121.29,849.03
HPO21_6,2,VALVE,19,pcs,2024-12-27,137.71,2616.49
HPO21_6,3,GASKET,17,pcs,2024-12-27,84.03,1428.51
HPO21_6,4,304L_SS,17,ft,2025-01-22,97.37,1655.29
HPO21_6,5,VALVE,12,pcs,2025-01-06,321.26,3855.12
HPO21_6,6,304L_SS,16,ft,2025-01-14,271.42,4342.72
HPO21_6,7,9%_Ni_Alloy,6,ft,2025-01-07,245.59,1473.54
HPO21_7,1,GASKET,18,pcs,2025-04-04,193.36,3480.48
HPO21_7,2,FLANGE,17,pcs,2025-04-13,174.83,2972.11
HPO21_7,3,FLANGE,16,pcs,2025-04-13,226.02,3616.32
HPO21_7,4,9%_Ni_Alloy,14,ft,2025-04-28,201.57,2821.98
HPO21_7,5,VALVE,15,pcs,2025-04-09,390.58,5858.7
HPO21_7,6,FLANGE,14,pcs,2025-04-17,333.66,4671.24
HPO21_8,1,FLANGE,4,pcs,2024-06-19,222.91,891.64
HPO21_8,2,VALVE,17,pcs,2024-06-27,308.98,5252.66
HPO21_8,3,FLANGE,5,pcs,2024-07-01,195.25,976.25
HPO21_8,4,VALVE,8,pcs,2024-07-04,362.88,2903.04
HPO21_9,1,9%_Ni_Alloy,15,ft,2024-08-09,173.19,2597.85
HPO21_9,2,FLANGE,13,pcs,2024-08-07,367.76,4780.88
HPO21_9,3,FLANGE,17,pcs,2024-08-05,139.62,2373.54
HPO21_10,1,FLANGE,5,pcs,2025-04-01,238.5,1192.5
HPO21_10,2,VALVE,7,pcs,2025-03-23,245.33,1717.31
HPO21_10,3,FLANGE,16,pcs,2025-03-29,377.29,6036.64
HPO21_10,4,9%_Ni_Alloy,6,ft,2025-04-14,108.33,649.98
HPO21_10,5,FLANGE,6,pcs,2025-03-18,131.3,787.8
HPO21_10,6,VALVE,13,pcs,2025-03-31,104.28,1355.64
HPO21_11,1,VALVE,15,pcs,2024-09-18,346.32,5194.8
HPO21_11,2,9%_Ni_Alloy,13,ft,2024-10-08,393.26,5112.38
HPO21_11,3,304L_SS,2,ft,2024-10-19,388.46,776.92
HPO21_11,4,304L_SS,3,ft,2024-10-07,213.88,641.64
HPO21_12,1,9%_Ni_Alloy,7,ft,2025-02-01,331.69,2321.83
HPO21_12,2,304L_SS,5,ft,2025-02-01,213.25,1066.25
HPO21_12,3,VALVE,12,pcs,2025-01-02,111.36,1336.32
HPO21_12,4,FLANGE,18,pcs,2025-01-12,284.0,5112.0
HPO21_12,5,FLANGE,1,pcs,2025-01-04,168.04,168.04
HPO21_13,1,FLANGE,12,pcs,2025-02-11,220.55,2646.6
HPO21_13,2,GASKET,1,pcs,2025-02-25,208.69,208.69
HPO21_13,3,304L_SS,2,ft,2025-02-26,96.43,192.86
HPO21_13,4,9%_Ni_Alloy,10,ft,2025-03-15,130.47,1304.7
HPO21_13,5,9%_Ni_Alloy,3,ft,2025-03-18,209.73,629.19
HPO21_13,6,9%_Ni_Alloy,11,ft,2025-03-18,129.09,1419.99
HPO21_13,7,VALVE,4,pcs,2025-02-18,291.14,1164.56
HPO21_14,1,304L_SS,10,ft,2025-04-08,139.95,1399.5
HPO21_14,2,INSULATION,4,pcs,2025-03-07,332.14,1328.56
HPO21_14,3,9%_Ni_Alloy,7,ft,2025-03-24,327.66,2293.62
HPO21_14,4,GASKET,19,pcs,2025-03-20,145.72,2768.68
HPO21_15,1,INSULATION,15,pcs,2025-03-15,204.69,3070.35
HPO21_15,2,FLANGE,3,pcs,2025-02-27,336.95,1010.85
HPO21_15,3,VALVE,17,pcs,2025-02-28,203.35,3456.95
HPO21_16,1,INSULATION,13,pcs,2024-08-03,220.09,2861.17
HPO21_16,2,304L_SS,17,ft,2024-08-16,182.93,3109.81
HPO21_16,3,304L_SS,6,ft,2024-08-10,295.12,1770.72
HPO21_16,4,FLANGE,17,pcs,2024-07-31,181.75,3089.75
HPO21_16,5,VALVE,1,pcs,2024-08-01,385.41,385.41
HPO21_16,6,VALVE,15,pcs,2024-08-08,382.38,5735.7
HPO21_16,7,304L_SS,3,ft,2024-08-10,166.54,499.62
HPO21_17,1,VALVE,19,pcs,2024-07-20,244.83,4651.77
HPO21_17,2,FLANGE,4,pcs,2024-07-03,383.38,1533.52
HPO21_17,3,304L_SS,7,ft,2024-08-05,185.25,1296.75
HPO21_17,4,VALVE,17,pcs,2024-07-05,180.17,3062.89
HPO21_17,5,GASKET,13,pcs,2024-07-04,224.19,2914.47
HPO21_18,1,9%_Ni_Alloy,18,ft,2024-06-30,216.61,3898.98
HPO21_18,2,VALVE,8,pcs,2024-06-05,317.92,2543.36
HPO21_18,3,VALVE,8,pcs,2024-06-16,329.83,2638.64
HPO21_18,4,9%_Ni_Alloy,20,ft,2024-07-10,336.02,6720.4
HPO21_18,5,9%_Ni_Alloy,16,ft,2024-06-30,381.32,6101.12
HPO21_19,1,9%_Ni_Alloy,4,ft,2025-06-03,309.91,1239.64
HPO21_19,2,FLANGE,10,pcs,2025-05-12,329.3,3293.0
HPO21_19,3,9%_Ni_Alloy,5,ft,2025-06-02,257.5,1287.5
HPO21_19,4,VALVE,16,pcs,2025-04-28,124.28,1988.48
HPO21_19,5,FLANGE,12,pcs,2025-04-29,318.8,3825.6
HPO21_20,1,VALVE,16,pcs,2025-02-07,191.73,3067.68
HPO21_20,2,FLANGE,13,pcs,2025-02-06,378.49,4920.37
HPO21_20,3,9%_Ni_Alloy,4,ft,2025-02-14,237.39,949.56
HPO21_20,4,FLANGE,4,pcs,2025-02-03,166.24,664.96
HPO21_20,5,9%_Ni_Alloy,1,ft,2025-03-01,143.17,143.17
HPO21_20,6,VALVE,9,pcs,2025-02-06,390.67,3516.03
HPO22_1,1,VALVE,19,pcs,2025-04-03,228.75,4346.25
HPO22_1,2,VALVE,7,pcs,2025-03-31,196.88,1378.16
HPO22_1,3,9%_Ni_Alloy,20,ft,2025-04-24,96.72,1934.4
HPO22_1,4,304L_SS,9,ft,2025-04-15,287.08,2583.72
HPO22_1,5,304L_SS,1,ft,2025-04-28,105.22,105.22
HPO22_1,6,FLANGE,2,pcs,2025-04-09,236.19,472.38
HPO22_1,7,FLANGE,1,pcs,2025-04-01,212.72,212.72
HPO22_2,1,INSULATION,11,pcs,2025-01-11,291.64,3208.04
HPO22_2,2,304L_SS,10,ft,2025-01-27,302.97,3029.7
HPO22_2,3,VALVE,3,pcs,2025-01-11,167.9,503.7
HPO22_2,4,FLANGE,10,pcs,2025-01-23,398.22,3982.2
HPO22_2,5,INSULATION,19,pcs,2025-01-25,263.96,5015.24
HPO22_2,6,9%_Ni_Alloy,1,ft,2025-02-07,83.88,83.88
HPO22_2,7,9%_Ni_Alloy,1,ft,2025-01-27,398.57,398.57
HPO22_3,1,FLANGE,14,pcs,2024-07-09,343.47,4808.58
HPO22_3,2,FLANGE,1,pcs,2024-07-06,107.11,107.11
HPO22_3,3,FLANGE,18,pcs,2024-06-26,369.27,6646.86
HPO22_3,4,VALVE,12,pcs,2024-06-26,348.32,4179.84
HPO22_3,5,INSULATION,14,pcs,2024-06-21,259.37,3631.18
HPO22_4,1,INSULATION,7,pcs,2025-02-13,286.0,2002.0
HPO22_4,2,9%_Ni_Alloy,7,ft,2025-03-04,172.2,1205.4
HPO22_4,3,FLANGE,18,pcs,2025-02-23,265.53,4779.54
HPO22_4,4,304L_SS,13,ft,2025-03-14,98.61,1281.93
HPO22_4,5,9%_Ni_Alloy,1,ft,2025-03-15,257.54,257.54
HPO22_4,6,VALVE,2,pcs,2025-02-10,196.94,393.88
HPO22_5,1,FLANGE,16,pcs,2025-03-08,112.08,1793.28
HPO22_5,2,FLANGE,9,pcs,2025-02-25,93.31,839.79
HPO22_5,3,304L_SS,15,ft,2025-03-17,127.61,1914.15
HPO22_5,4,VALVE,6,pcs,2025-02-19,350.38,2102.28
HPO22_5,5,304L_SS,16,ft,2025-03-23,198.43,3174.88
HPO22_6,1,9%_Ni_Alloy,15,ft,2024-09-06,177.48,2662.2
HPO22_6,2,VALVE,17,pcs,2024-08-12,247.0,4199.0
HPO22_6,3,FLANGE,3,pcs,2024-08-20,222.41,667.23
HPO22_6,4,INSULATION,9,pcs,2024-08-20,365.91,3293.19
HPO22_6,5,GASKET,1,pcs,2024-08-11,152.78,152.78
HPO22_6,6,304L_SS,15,ft,2024-09-13,296.68,4450.2
HPO22_7,1,VALVE,15,pcs,2024-07-10,203.88,3058.2
HPO22_7,2,9%_Ni_Alloy,20,ft,2024-07-17,317.38,6347.6
HPO22_7,3,FLANGE,5,pcs,2024-06-30,154.89,774.45
HPO22_7,4,VALVE,17,pcs,2024-06-27,354.4,6024.8
HPO22_7,5,304L_SS,13,ft,2024-07-24,115.08,1496.04
HPO22_7,6,FLANGE,5,pcs,2024-07-09,101.32,506.6
HPO22_8,1,VALVE,7,pcs,2024-06-13,385.01,2695.07
HPO22_8,2,FLANGE,3,pcs,2024-06-21,173.88,521.64
HPO22_8,3,304L_SS,14,ft,2024-06-28,224.12,3137.68
HPO22_8,4,9%_Ni_Alloy,10,ft,2024-07-06,342.0,3420.0
HPO22_8,5,304L_SS,17,ft,2024-07-05,367.2,6242.4
HPO22_8,6,INSULATION,5,pcs,2024-06-14,299.82,1499.1
HPO22_9,1,VALVE,14,pcs,2024-08-03,241.03,3374.42
HPO22_9,2,304L_SS,6,ft,2024-09-06,112.26,673.56
HPO22_9,3,9%_Ni_Alloy,8,ft,2024-08-23,370.98,2967.84
HPO22_9,4,304L_SS,2,ft,2024-09-01,371.91,743.82
HPO22_9,5,GASKET,17,pcs,2024-08-03,366.43,6229.31
HPO22_9,6,FLANGE,19,pcs,2024-08-12,179.58,3412.02
HPO22_10,1,FLANGE,16,pcs,2024-07-09,227.27,3636.32
HPO22_10,2,INSULATION,5,pcs,2024-07-16,247.98,1239.9
HPO22_10,3,VALVE,13,pcs,2024-07-12,342.78,4456.14
HPO22_10,4,INSULATION,5,pcs,2024-07-14,92.08,460.4
HPO22_10,5,VALVE,8,pcs,2024-07-11,224.89,1799.12
HPO22_10,6,9%_Ni_Alloy,20,ft,2024-07-24,317.73,6354.6
HPO22_11,1,9%_Ni_Alloy,2,ft,2025-03-22,86.78,173.56
HPO22_11,2,9%_Ni_Alloy,15,ft,2025-03-26,213.16,3197.4
HPO22_11,3,304L_SS,17,ft,2025-03-30,100.19,1703.23
HPO22_11,4,304L_SS,16,ft,2025-03-20,180.0,2880.0
HPO22_11,5,9%_Ni_Alloy,12,ft,2025-03-21,393.15,4717.8
HPO22_12,1,9%_Ni_Alloy,20,ft,2024-12-24,243.81,4876.2
HPO22_12,2,9%_Ni_Alloy,1,ft,2024-12-15,164.12,164.12
HPO22_12,3,304L_SS,15,ft,2024-12-26,110.16,1652.4
HPO22_12,4,304L_SS,18,ft,2024-12-07,373.1,6715.8
HPO22_12,5,INSULATION,2,pcs,2024-11-17,298.57,597.14
